,0,1,2
511,PZ 93 (Regensburg)-DE,Lieto (Turku)-FL,-0.0
512,PZ 93 (Regensburg)-DE,Vantaa (Helsinki)-FL,-0.0
513,PZ 21 (Hamburg)-DE,Lieto (Turku)-FL,-0.0
514,PZ 21 (Hamburg)-DE,Vantaa (Helsinki)-FL,-0.0
515,PZ 46 (Dorsten)-DE,Lieto (Turku)-FL,-0.0
516,PZ 46 (Dorsten)-DE,Vantaa (Helsinki)-FL,-0.0
517,PZ 58 (Hagen)-DE,Lieto (Turku)-FL,-0.0
518,PZ 58 (Hagen)-DE,Vantaa (Helsinki)-FL,-0.0
519,PZ 08 (Neumark)-DE,Lieto (Turku)-FL,-0.0
520,PZ 08 (Neumark)-DE,Vantaa (Helsinki)-FL,-0.0
521,PZ 47 (Krefeld)-DE,Lieto (Turku)-FL,-0.0
522,PZ 47 (Krefeld)-DE,Vantaa (Helsinki)-FL,-0.0
523,PZ 15 (Rüdersdorf)-DE,Lieto (Turku)-FL,-0.0
524,PZ 15 (Rüdersdorf)-DE,Vantaa (Helsinki)-FL,-0.0
525,PZ 24 (Neumünster)-DE,Lieto (Turku)-FL,-0.0
526,PZ 24 (Neumünster)-DE,Vantaa (Helsinki)-FL,-0.0
527,PZ 44 (Bochum) [im Bau]-DE,Lieto (Turku)-FL,-0.0
528,PZ 44 (Bochum) [im Bau]-DE,Vantaa (Helsinki)-FL,-0.0
529,PZ 67 (Speyer)-DE,Oradea-RO,-0.0
530,PZ 50 (Köln)-DE,Oradea-RO,-0.0
531,PZ 04 (Radefeld/Leipzig)-DE,Oradea-RO,-0.0
532,PZ 90 (Feucht/Nürnberg)-DE,Oradea-RO,16.0
533,PZ 77 (Lahr)-DE,Oradea-RO,-0.0
534,PZ 93 (Regensburg)-DE,Oradea-RO,-0.0
535,PZ 21 (Hamburg)-DE,Oradea-RO,-0.0
536,PZ 46 (Dorsten)-DE,Oradea-RO,-0.0
537,PZ 58 (Hagen)-DE,Oradea-RO,-0.0
538,PZ 08 (Neumark)-DE,Oradea-RO,-0.0
539,PZ 47 (Krefeld)-DE,Oradea-RO,-0.0
540,PZ 15 (Rüdersdorf)-DE,Oradea-RO,-0.0
541,PZ 24 (Neumünster)-DE,Oradea-RO,-0.0
542,PZ 44 (Bochum) [im Bau]-DE,Oradea-RO,-0.0
543,Barcelona-ES,Combs la ville-FR,-0.0
544,Madrid-ES,Combs la ville-FR,-0.0
545,Araba (Vitoria)-ES,Combs la ville-FR,-0.0
546,Barcelona-ES,Lisboa-PT,-0.0
547,Madrid-ES,Lisboa-PT,-0.0
548,Araba (Vitoria)-ES,Lisboa-PT,1212.0
549,Barcelona-ES,Oslo-NO,-0.0
550,Madrid-ES,Oslo-NO,-0.0
551,Araba (Vitoria)-ES,Oslo-NO,-0.0
552,Lieto (Turku)-FL,Combs la ville-FR,-0.0
553,Vantaa (Helsinki)-FL,Combs la ville-FR,-0.0
554,Lieto (Turku)-FL,Slough-GB,-0.0
555,Lieto (Turku)-FL,Ryton Gateway-GB,-0.0
556,Vantaa (Helsinki)-FL,Slough-GB,-0.0
557,Vantaa (Helsinki)-FL,Ryton Gateway-GB,-0.0
558,Lieto (Turku)-FL,Spata-GR,-0.0
559,Vantaa (Helsinki)-FL,Spata-GR,-0.0
560,Lieto (Turku)-FL,Zagreb-HR,-0.0
561,Vantaa (Helsinki)-FL,Zagreb-HR,-0.0
562,Lieto (Turku)-FL,Portlaoise-IE,-0.0
563,Lieto (Turku)-FL,Dublin-IE,-0.0
564,Vantaa (Helsinki)-FL,Portlaoise-IE,-0.0
565,Vantaa (Helsinki)-FL,Dublin-IE,-0.0
566,Lieto (Turku)-FL,Kaunas-LT,-0.0
567,Vantaa (Helsinki)-FL,Kaunas-LT,-0.0
568,Lieto (Turku)-FL,Oslo-NO,-0.0
569,Vantaa (Helsinki)-FL,Oslo-NO,-0.0
570,Lieto (Turku)-FL,Oradea-RO,-0.0
571,Vantaa (Helsinki)-FL,Oradea-RO,-0.0
572,Slough-GB,Portlaoise-IE,-0.0
573,Slough-GB,Dublin-IE,1027.0
574,Ryton Gateway-GB,Portlaoise-IE,-0.0
575,Ryton Gateway-GB,Dublin-IE,-0.0
576,Slough-GB,Göteborg-SE,-0.0
577,Slough-GB,Stockholm - Västberga-SE,-0.0
578,Slough-GB,Helsingborg-SE,-0.0
579,Slough-GB,Arlöv-SE,-0.0
580,Slough-GB,Malmö-SE,-0.0
581,Ryton Gateway-GB,Göteborg-SE,-0.0
582,Ryton Gateway-GB,Stockholm - Västberga-SE,-0.0
583,Ryton Gateway-GB,Helsingborg-SE,-0.0
584,Ryton Gateway-GB,Arlöv-SE,-0.0
585,Ryton Gateway-GB,Malmö-SE,-0.0
586,Slough-GB,Oslo-NO,-0.0
587,Ryton Gateway-GB,Oslo-NO,-0.0
588,Budapest OLK-HU,Sofia-BG,0.0
589,Budapest NPKK (OE)-HU,Sofia-BG,-0.0
590,Budapest OLK-HU,Kolding-DK,-0.0
591,Budapest NPKK (OE)-HU,Kolding-DK,-0.0
592,Budapest OLK-HU,Barcelona-ES,-0.0
593,Budapest OLK-HU,Madrid-ES,-0.0
594,Budapest OLK-HU,Araba (Vitoria)-ES,-0.0
595,Budapest NPKK (OE)-HU,Barcelona-ES,-0.0
596,Budapest NPKK (OE)-HU,Madrid-ES,-0.0
597,Budapest NPKK (OE)-HU,Araba (Vitoria)-ES,-0.0
598,Budapest OLK-HU,Lieto (Turku)-FL,-0.0
599,Budapest OLK-HU,Vantaa (Helsinki)-FL,-0.0
600,Budapest NPKK (OE)-HU,Lieto (Turku)-FL,-0.0
601,Budapest NPKK (OE)-HU,Vantaa (Helsinki)-FL,-0.0
602,Budapest OLK-HU,Combs la ville-FR,-0.0
603,Budapest NPKK (OE)-HU,Combs la ville-FR,-0.0
604,Budapest OLK-HU,Slough-GB,-0.0
605,Budapest OLK-HU,Ryton Gateway-GB,-0.0
606,Budapest NPKK (OE)-HU,Slough-GB,-0.0
607,Budapest NPKK (OE)-HU,Ryton Gateway-GB,-0.0
608,Budapest OLK-HU,Spata-GR,-0.0
609,Budapest NPKK (OE)-HU,Spata-GR,-0.0
610,Budapest OLK-HU,Zagreb-HR,-0.0
611,Budapest NPKK (OE)-HU,Zagreb-HR,-0.0
612,Budapest OLK-HU,Portlaoise-IE,-0.0
613,Budapest OLK-HU,Dublin-IE,-0.0
614,Budapest NPKK (OE)-HU,Portlaoise-IE,-0.0
615,Budapest NPKK (OE)-HU,Dublin-IE,-0.0
616,Budapest OLK-HU,Kaunas-LT,-0.0
617,Budapest NPKK (OE)-HU,Kaunas-LT,-0.0
618,Budapest OLK-HU,Lisboa-PT,-0.0
619,Budapest NPKK (OE)-HU,Lisboa-PT,-0.0
620,Budapest OLK-HU,Göteborg-SE,-0.0
621,Budapest OLK-HU,Stockholm - Västberga-SE,-0.0
622,Budapest OLK-HU,Helsingborg-SE,-0.0
623,Budapest OLK-HU,Arlöv-SE,-0.0
624,Budapest OLK-HU,Malmö-SE,-0.0
625,Budapest NPKK (OE)-HU,Göteborg-SE,-0.0
626,Budapest NPKK (OE)-HU,Stockholm - Västberga-SE,-0.0
627,Budapest NPKK (OE)-HU,Helsingborg-SE,-0.0
628,Budapest NPKK (OE)-HU,Arlöv-SE,-0.0
629,Budapest NPKK (OE)-HU,Malmö-SE,-0.0
630,Budapest OLK-HU,Oslo-NO,-0.0
631,Budapest NPKK (OE)-HU,Oslo-NO,-0.0
632,Budapest OLK-HU,Oradea-RO,0.0
633,Budapest NPKK (OE)-HU,Oradea-RO,-0.0
634,Kaunas-LT,Brno-CZ,-0.0
635,Kaunas-LT,Ostrava-CZ,-0.0
636,Kaunas-LT,Krupka 1-CZ,-0.0
637,Kaunas-LT,Plzen 1-CZ,-0.0
638,Kaunas-LT,Hradec Kralove - Brezhrad-CZ,-0.0
639,Kaunas-LT,Ricany -CZ,-0.0
640,Kaunas-LT,Zlin-CZ,-0.0
641,Kaunas-LT,Olomouc-CZ,-0.0
642,Kaunas-LT,PZ 67 (Speyer)-DE,-0.0
643,Kaunas-LT,PZ 50 (Köln)-DE,-0.0
644,Kaunas-LT,PZ 04 (Radefeld/Leipzig)-DE,-0.0
645,Kaunas-LT,PZ 90 (Feucht/Nürnberg)-DE,-0.0
646,Kaunas-LT,PZ 77 (Lahr)-DE,-0.0
647,Kaunas-LT,PZ 93 (Regensburg)-DE,-0.0
648,Kaunas-LT,PZ 21 (Hamburg)-DE,-0.0
649,Kaunas-LT,PZ 46 (Dorsten)-DE,-0.0
650,Kaunas-LT,PZ 58 (Hagen)-DE,-0.0
651,Kaunas-LT,PZ 08 (Neumark)-DE,-0.0
652,Kaunas-LT,PZ 47 (Krefeld)-DE,-0.0
653,Kaunas-LT,PZ 15 (Rüdersdorf)-DE,-0.0
654,Kaunas-LT,PZ 24 (Neumünster)-DE,-0.0
655,Kaunas-LT,PZ 44 (Bochum) [im Bau]-DE,-0.0
656,Kaunas-LT,Eindhoven-Noord-NL,-0.0
657,Kaunas-LT,Zaltbommel-NL,-0.0
658,Kaunas-LT,Suwałki (Ełk)-PL,-0.0
659,Kaunas-LT,Poznań-PL,-0.0
660,Kaunas-LT,Zabrze-PL,-0.0
661,Kaunas-LT,Koninko-PL,-0.0
662,Kaunas-LT,Wrocław-PL,-0.0
663,Kaunas-LT,Bydgoszcz (Solec Kujawski)-PL,-0.0
664,Kaunas-LT,Hub Wien I-AT,-0.0
665,Kaunas-LT,Hub Wien II-AT,-0.0
666,Kaunas-LT,Hub Graz-AT,-0.0
667,Kaunas-LT,Hagenbrunn-AT,-0.0
668,Kaunas-LT,Allhaming-AT,-0.0
669,Kaunas-LT,Enns-AT,-0.0
670,Kaunas-LT,Wernberg-AT,-0.0
671,Kaunas-LT,Wals-AT,-0.0
672,Kaunas-LT,Hall in Tirol-AT,-0.0
673,Kaunas-LT,Liesing-AT,-0.0
674,Kaunas-LT,Wundschuh-AT,-0.0
675,Kaunas-LT,Sofia-BG,-0.0
676,Kaunas-LT,Kolding-DK,-0.0
677,Kaunas-LT,Barcelona-ES,-0.0
678,Kaunas-LT,Madrid-ES,-0.0
679,Kaunas-LT,Araba (Vitoria)-ES,-0.0
680,Kaunas-LT,Lieto (Turku)-FL,9.0
681,Kaunas-LT,Vantaa (Helsinki)-FL,0.0
682,Kaunas-LT,Combs la ville-FR,-0.0
683,Kaunas-LT,Slough-GB,-0.0
684,Kaunas-LT,Ryton Gateway-GB,-0.0
685,Kaunas-LT,Spata-GR,-0.0
686,Kaunas-LT,Zagreb-HR,-0.0
687,Kaunas-LT,Budapest OLK-HU,-0.0
688,Kaunas-LT,Budapest NPKK (OE)-HU,-0.0
689,Kaunas-LT,Portlaoise-IE,-0.0
690,Kaunas-LT,Dublin-IE,-0.0
691,Kaunas-LT,Lisboa-PT,-0.0
692,Kaunas-LT,Ljubljana-SI,-0.0
693,Kaunas-LT,Zilina- Strecno-SK,-0.0
694,Kaunas-LT,Ivanka pri Dunaji-SK,-0.0
695,Kaunas-LT,Brüssel-BE,-0.0
696,Kaunas-LT,Bettembourg-LU,-0.0
697,Kaunas-LT,Oslo-NO,-0.0
698,Kaunas-LT,Oradea-RO,-0.0
699,Eindhoven-Noord-NL,Brüssel-BE,917.0
700,Zaltbommel-NL,Brüssel-BE,-0.0
701,Eindhoven-Noord-NL,Bettembourg-LU,301.0
702,Zaltbommel-NL,Bettembourg-LU,-0.0
703,Eindhoven-Noord-NL,Oslo-NO,-0.0
704,Zaltbommel-NL,Oslo-NO,-0.0
705,Suwałki (Ełk)-PL,Combs la ville-FR,-0.0
706,Poznań-PL,Combs la ville-FR,-0.0
707,Zabrze-PL,Combs la ville-FR,-0.0
708,Koninko-PL,Combs la ville-FR,-0.0
709,Wrocław-PL,Combs la ville-FR,-0.0
710,Bydgoszcz (Solec Kujawski)-PL,Combs la ville-FR,-0.0
711,Suwałki (Ełk)-PL,Spata-GR,-0.0
712,Poznań-PL,Spata-GR,-0.0
713,Zabrze-PL,Spata-GR,-0.0
714,Koninko-PL,Spata-GR,-0.0
715,Wrocław-PL,Spata-GR,-0.0
716,Bydgoszcz (Solec Kujawski)-PL,Spata-GR,-0.0
717,Suwałki (Ełk)-PL,Oslo-NO,-0.0
718,Poznań-PL,Oslo-NO,-0.0
719,Zabrze-PL,Oslo-NO,-0.0
720,Koninko-PL,Oslo-NO,-0.0
721,Wrocław-PL,Oslo-NO,-0.0
722,Bydgoszcz (Solec Kujawski)-PL,Oslo-NO,-0.0
723,Lisboa-PT,Barcelona-ES,-0.0
724,Lisboa-PT,Madrid-ES,-0.0
725,Lisboa-PT,Araba (Vitoria)-ES,-0.0
726,Lisboa-PT,Combs la ville-FR,-0.0
727,Lisboa-PT,Oslo-NO,-0.0
728,Göteborg-SE,Spata-GR,-0.0
729,Stockholm - Västberga-SE,Spata-GR,-0.0
730,Helsingborg-SE,Spata-GR,-0.0
731,Arlöv-SE,Spata-GR,-0.0
732,Malmö-SE,Spata-GR,-0.0
733,Göteborg-SE,Kaunas-LT,-0.0
734,Stockholm - Västberga-SE,Kaunas-LT,-0.0
735,Helsingborg-SE,Kaunas-LT,-0.0
736,Arlöv-SE,Kaunas-LT,-0.0
737,Malmö-SE,Kaunas-LT,-0.0
738,Ljubljana-SI,Brno-CZ,-0.0
739,Ljubljana-SI,Ostrava-CZ,-0.0
740,Ljubljana-SI,Krupka 1-CZ,-0.0
741,Ljubljana-SI,Plzen 1-CZ,-0.0
742,Ljubljana-SI,Hradec Kralove - Brezhrad-CZ,-0.0
743,Ljubljana-SI,Ricany -CZ,-0.0
744,Ljubljana-SI,Zlin-CZ,-0.0
745,Ljubljana-SI,Olomouc-CZ,-0.0
746,Ljubljana-SI,Sofia-BG,-0.0
747,Ljubljana-SI,Kolding-DK,-0.0
748,Ljubljana-SI,Barcelona-ES,-0.0
749,Ljubljana-SI,Madrid-ES,-0.0
750,Ljubljana-SI,Araba (Vitoria)-ES,-0.0
751,Ljubljana-SI,Lieto (Turku)-FL,-0.0
752,Ljubljana-SI,Vantaa (Helsinki)-FL,-0.0
753,Ljubljana-SI,Combs la ville-FR,-0.0
754,Ljubljana-SI,Slough-GB,-0.0
755,Ljubljana-SI,Ryton Gateway-GB,-0.0
756,Ljubljana-SI,Spata-GR,-0.0
757,Ljubljana-SI,Zagreb-HR,-0.0
758,Ljubljana-SI,Budapest OLK-HU,-0.0
759,Ljubljana-SI,Budapest NPKK (OE)-HU,-0.0
760,Ljubljana-SI,Portlaoise-IE,-0.0
761,Ljubljana-SI,Dublin-IE,-0.0
762,Ljubljana-SI,Kaunas-LT,-0.0
763,Ljubljana-SI,Lisboa-PT,-0.0
764,Ljubljana-SI,Göteborg-SE,-0.0
765,Ljubljana-SI,Stockholm - Västberga-SE,-0.0
766,Ljubljana-SI,Helsingborg-SE,-0.0
767,Ljubljana-SI,Arlöv-SE,-0.0
768,Ljubljana-SI,Malmö-SE,-0.0
769,Ljubljana-SI,Zilina- Strecno-SK,-0.0
770,Ljubljana-SI,Ivanka pri Dunaji-SK,-0.0
771,Ljubljana-SI,Bettembourg-LU,-0.0
772,Ljubljana-SI,Oslo-NO,-0.0
773,Ljubljana-SI,Oradea-RO,-0.0
774,Zilina- Strecno-SK,PZ 67 (Speyer)-DE,-0.0
775,Zilina- Strecno-SK,PZ 50 (Köln)-DE,-0.0
776,Zilina- Strecno-SK,PZ 04 (Radefeld/Leipzig)-DE,-0.0
777,Zilina- Strecno-SK,PZ 90 (Feucht/Nürnberg)-DE,-0.0
778,Zilina- Strecno-SK,PZ 77 (Lahr)-DE,-0.0
779,Zilina- Strecno-SK,PZ 93 (Regensburg)-DE,-0.0
780,Zilina- Strecno-SK,PZ 21 (Hamburg)-DE,-0.0
781,Zilina- Strecno-SK,PZ 46 (Dorsten)-DE,-0.0
782,Zilina- Strecno-SK,PZ 58 (Hagen)-DE,-0.0
783,Zilina- Strecno-SK,PZ 08 (Neumark)-DE,-0.0
784,Zilina- Strecno-SK,PZ 47 (Krefeld)-DE,-0.0
785,Zilina- Strecno-SK,PZ 15 (Rüdersdorf)-DE,-0.0
786,Zilina- Strecno-SK,PZ 24 (Neumünster)-DE,-0.0
787,Zilina- Strecno-SK,PZ 44 (Bochum) [im Bau]-DE,-0.0
788,Ivanka pri Dunaji-SK,PZ 67 (Speyer)-DE,-0.0
789,Ivanka pri Dunaji-SK,PZ 50 (Köln)-DE,-0.0
790,Ivanka pri Dunaji-SK,PZ 04 (Radefeld/Leipzig)-DE,-0.0
791,Ivanka pri Dunaji-SK,PZ 90 (Feucht/Nürnberg)-DE,-0.0
792,Ivanka pri Dunaji-SK,PZ 77 (Lahr)-DE,-0.0
793,Ivanka pri Dunaji-SK,PZ 93 (Regensburg)-DE,-0.0
794,Ivanka pri Dunaji-SK,PZ 21 (Hamburg)-DE,-0.0
795,Ivanka pri Dunaji-SK,PZ 46 (Dorsten)-DE,-0.0
796,Ivanka pri Dunaji-SK,PZ 58 (Hagen)-DE,-0.0
797,Ivanka pri Dunaji-SK,PZ 08 (Neumark)-DE,-0.0
798,Ivanka pri Dunaji-SK,PZ 47 (Krefeld)-DE,-0.0
799,Ivanka pri Dunaji-SK,PZ 15 (Rüdersdorf)-DE,-0.0
800,Ivanka pri Dunaji-SK,PZ 24 (Neumünster)-DE,-0.0
801,Ivanka pri Dunaji-SK,PZ 44 (Bochum) [im Bau]-DE,-0.0
802,Zilina- Strecno-SK,Eindhoven-Noord-NL,-0.0
803,Zilina- Strecno-SK,Zaltbommel-NL,-0.0
804,Ivanka pri Dunaji-SK,Eindhoven-Noord-NL,-0.0
805,Ivanka pri Dunaji-SK,Zaltbommel-NL,-0.0
806,Zilina- Strecno-SK,Suwałki (Ełk)-PL,-0.0
807,Zilina- Strecno-SK,Poznań-PL,-0.0
808,Zilina- Strecno-SK,Zabrze-PL,-0.0
809,Zilina- Strecno-SK,Koninko-PL,-0.0
810,Zilina- Strecno-SK,Wrocław-PL,-0.0
811,Zilina- Strecno-SK,Bydgoszcz (Solec Kujawski)-PL,-0.0
812,Ivanka pri Dunaji-SK,Suwałki (Ełk)-PL,-0.0
813,Ivanka pri Dunaji-SK,Poznań-PL,-0.0
814,Ivanka pri Dunaji-SK,Zabrze-PL,-0.0
815,Ivanka pri Dunaji-SK,Koninko-PL,-0.0
816,Ivanka pri Dunaji-SK,Wrocław-PL,-0.0
817,Ivanka pri Dunaji-SK,Bydgoszcz (Solec Kujawski)-PL,-0.0
818,Zilina- Strecno-SK,Hub Wien I-AT,-0.0
819,Zilina- Strecno-SK,Hub Wien II-AT,-0.0
820,Zilina- Strecno-SK,Hub Graz-AT,-0.0
821,Zilina- Strecno-SK,Hagenbrunn-AT,-0.0
822,Zilina- Strecno-SK,Allhaming-AT,-0.0
823,Zilina- Strecno-SK,Enns-AT,-0.0
824,Zilina- Strecno-SK,Wernberg-AT,-0.0
825,Zilina- Strecno-SK,Wals-AT,-0.0
826,Zilina- Strecno-SK,Hall in Tirol-AT,-0.0
827,Zilina- Strecno-SK,Liesing-AT,-0.0
828,Zilina- Strecno-SK,Wundschuh-AT,-0.0
829,Ivanka pri Dunaji-SK,Hub Wien I-AT,-0.0
830,Ivanka pri Dunaji-SK,Hub Wien II-AT,-0.0
831,Ivanka pri Dunaji-SK,Hub Graz-AT,-0.0
832,Ivanka pri Dunaji-SK,Hagenbrunn-AT,-0.0
833,Ivanka pri Dunaji-SK,Allhaming-AT,-0.0
834,Ivanka pri Dunaji-SK,Enns-AT,-0.0
835,Ivanka pri Dunaji-SK,Wernberg-AT,-0.0
836,Ivanka pri Dunaji-SK,Wals-AT,-0.0
837,Ivanka pri Dunaji-SK,Hall in Tirol-AT,-0.0
838,Ivanka pri Dunaji-SK,Liesing-AT,-0.0
839,Ivanka pri Dunaji-SK,Wundschuh-AT,-0.0
840,Zilina- Strecno-SK,Sofia-BG,-0.0
841,Ivanka pri Dunaji-SK,Sofia-BG,-0.0
842,Zilina- Strecno-SK,Kolding-DK,-0.0
843,Ivanka pri Dunaji-SK,Kolding-DK,-0.0
844,Zilina- Strecno-SK,Barcelona-ES,-0.0
845,Zilina- Strecno-SK,Madrid-ES,-0.0
846,Zilina- Strecno-SK,Araba (Vitoria)-ES,-0.0
847,Ivanka pri Dunaji-SK,Barcelona-ES,-0.0
848,Ivanka pri Dunaji-SK,Madrid-ES,-0.0
849,Ivanka pri Dunaji-SK,Araba (Vitoria)-ES,-0.0
850,Zilina- Strecno-SK,Lieto (Turku)-FL,-0.0
851,Zilina- Strecno-SK,Vantaa (Helsinki)-FL,-0.0
852,Ivanka pri Dunaji-SK,Lieto (Turku)-FL,-0.0
853,Ivanka pri Dunaji-SK,Vantaa (Helsinki)-FL,-0.0
854,Zilina- Strecno-SK,Combs la ville-FR,-0.0
855,Ivanka pri Dunaji-SK,Combs la ville-FR,-0.0
856,Zilina- Strecno-SK,Slough-GB,-0.0
857,Zilina- Strecno-SK,Ryton Gateway-GB,-0.0
858,Ivanka pri Dunaji-SK,Slough-GB,-0.0
859,Ivanka pri Dunaji-SK,Ryton Gateway-GB,-0.0
860,Zilina- Strecno-SK,Spata-GR,-0.0
861,Ivanka pri Dunaji-SK,Spata-GR,-0.0
862,Zilina- Strecno-SK,Zagreb-HR,-0.0
863,Ivanka pri Dunaji-SK,Zagreb-HR,-0.0
864,Zilina- Strecno-SK,Budapest OLK-HU,-0.0
865,Zilina- Strecno-SK,Budapest NPKK (OE)-HU,-0.0
866,Ivanka pri Dunaji-SK,Budapest OLK-HU,-0.0
867,Ivanka pri Dunaji-SK,Budapest NPKK (OE)-HU,-0.0
868,Zilina- Strecno-SK,Portlaoise-IE,-0.0
869,Zilina- Strecno-SK,Dublin-IE,-0.0
870,Ivanka pri Dunaji-SK,Portlaoise-IE,-0.0
871,Ivanka pri Dunaji-SK,Dublin-IE,-0.0
872,Zilina- Strecno-SK,Kaunas-LT,-0.0
873,Ivanka pri Dunaji-SK,Kaunas-LT,-0.0
874,Zilina- Strecno-SK,Lisboa-PT,-0.0
875,Ivanka pri Dunaji-SK,Lisboa-PT,-0.0
876,Zilina- Strecno-SK,Göteborg-SE,-0.0
877,Zilina- Strecno-SK,Stockholm - Västberga-SE,-0.0
878,Zilina- Strecno-SK,Helsingborg-SE,-0.0
879,Zilina- Strecno-SK,Arlöv-SE,-0.0
880,Zilina- Strecno-SK,Malmö-SE,-0.0
881,Ivanka pri Dunaji-SK,Göteborg-SE,-0.0
882,Ivanka pri Dunaji-SK,Stockholm - Västberga-SE,-0.0
883,Ivanka pri Dunaji-SK,Helsingborg-SE,-0.0
884,Ivanka pri Dunaji-SK,Arlöv-SE,-0.0
885,Ivanka pri Dunaji-SK,Malmö-SE,-0.0
886,Zilina- Strecno-SK,Ljubljana-SI,-0.0
887,Ivanka pri Dunaji-SK,Ljubljana-SI,-0.0
888,Zilina- Strecno-SK,Brüssel-BE,-0.0
889,Ivanka pri Dunaji-SK,Brüssel-BE,-0.0
890,Zilina- Strecno-SK,Bettembourg-LU,-0.0
891,Ivanka pri Dunaji-SK,Bettembourg-LU,-0.0
892,Zilina- Strecno-SK,Oslo-NO,-0.0
893,Ivanka pri Dunaji-SK,Oslo-NO,-0.0
894,Zilina- Strecno-SK,Oradea-RO,-0.0
895,Ivanka pri Dunaji-SK,Oradea-RO,-0.0
896,Kolding-DK,Brno-CZ,-0.0
897,Kolding-DK,Ostrava-CZ,-0.0
898,Kolding-DK,Krupka 1-CZ,-0.0
899,Kolding-DK,Plzen 1-CZ,-0.0
900,Kolding-DK,Hradec Kralove - Brezhrad-CZ,-0.0
901,Kolding-DK,Ricany -CZ,-0.0
902,Kolding-DK,Zlin-CZ,-0.0
903,Kolding-DK,Olomouc-CZ,-0.0
904,Kolding-DK,PZ 67 (Speyer)-DE,-0.0
905,Kolding-DK,PZ 50 (Köln)-DE,-0.0
906,Kolding-DK,PZ 04 (Radefeld/Leipzig)-DE,-0.0
907,Kolding-DK,PZ 90 (Feucht/Nürnberg)-DE,-0.0
908,Kolding-DK,PZ 77 (Lahr)-DE,-0.0
909,Kolding-DK,PZ 93 (Regensburg)-DE,-0.0
910,Kolding-DK,PZ 21 (Hamburg)-DE,-0.0
911,Kolding-DK,PZ 46 (Dorsten)-DE,-0.0
912,Kolding-DK,PZ 58 (Hagen)-DE,-0.0
913,Kolding-DK,PZ 08 (Neumark)-DE,-0.0
914,Kolding-DK,PZ 47 (Krefeld)-DE,-0.0
915,Kolding-DK,PZ 15 (Rüdersdorf)-DE,-0.0
916,Kolding-DK,PZ 24 (Neumünster)-DE,-0.0
917,Kolding-DK,PZ 44 (Bochum) [im Bau]-DE,-0.0
918,Kolding-DK,Eindhoven-Noord-NL,-0.0
919,Kolding-DK,Zaltbommel-NL,0.0
920,Kolding-DK,Suwałki (Ełk)-PL,-0.0
921,Kolding-DK,Poznań-PL,-0.0
922,Kolding-DK,Zabrze-PL,-0.0
923,Kolding-DK,Koninko-PL,-0.0
924,Kolding-DK,Wrocław-PL,-0.0
925,Kolding-DK,Bydgoszcz (Solec Kujawski)-PL,-0.0
926,Kolding-DK,Hub Wien I-AT,-0.0
927,Kolding-DK,Hub Wien II-AT,-0.0
928,Kolding-DK,Hub Graz-AT,-0.0
929,Kolding-DK,Hagenbrunn-AT,-0.0
930,Kolding-DK,Allhaming-AT,-0.0
931,Kolding-DK,Enns-AT,-0.0
932,Kolding-DK,Wernberg-AT,-0.0
933,Kolding-DK,Wals-AT,-0.0
934,Kolding-DK,Hall in Tirol-AT,-0.0
935,Kolding-DK,Liesing-AT,-0.0
936,Kolding-DK,Wundschuh-AT,-0.0
937,Kolding-DK,Sofia-BG,-0.0
938,Kolding-DK,Barcelona-ES,-0.0
939,Kolding-DK,Madrid-ES,-0.0
940,Kolding-DK,Araba (Vitoria)-ES,-0.0
941,Kolding-DK,Lieto (Turku)-FL,-0.0
942,Kolding-DK,Vantaa (Helsinki)-FL,-0.0
943,Kolding-DK,Combs la ville-FR,-0.0
944,Kolding-DK,Slough-GB,-0.0
945,Kolding-DK,Ryton Gateway-GB,-0.0
946,Kolding-DK,Spata-GR,-0.0
947,Kolding-DK,Zagreb-HR,-0.0
948,Kolding-DK,Budapest OLK-HU,-0.0
949,Kolding-DK,Budapest NPKK (OE)-HU,-0.0
950,Kolding-DK,Portlaoise-IE,-0.0
951,Kolding-DK,Dublin-IE,-0.0
952,Kolding-DK,Kaunas-LT,-0.0
953,Kolding-DK,Lisboa-PT,-0.0
954,Kolding-DK,Göteborg-SE,-0.0
955,Kolding-DK,Stockholm - Västberga-SE,-0.0
956,Kolding-DK,Helsingborg-SE,-0.0
957,Kolding-DK,Arlöv-SE,-0.0
958,Kolding-DK,Malmö-SE,105.0
959,Kolding-DK,Ljubljana-SI,-0.0
960,Kolding-DK,Zilina- Strecno-SK,-0.0
961,Kolding-DK,Ivanka pri Dunaji-SK,-0.0
962,Kolding-DK,Brüssel-BE,-0.0
963,Kolding-DK,Bettembourg-LU,-0.0
964,Kolding-DK,Oslo-NO,-0.0
965,Kolding-DK,Oradea-RO,-0.0
966,Combs la ville-FR,Brno-CZ,-0.0
967,Combs la ville-FR,Ostrava-CZ,-0.0
968,Combs la ville-FR,Krupka 1-CZ,-0.0
969,Combs la ville-FR,Plzen 1-CZ,-0.0
970,Combs la ville-FR,Hradec Kralove - Brezhrad-CZ,-0.0
971,Combs la ville-FR,Ricany -CZ,-0.0
972,Combs la ville-FR,Zlin-CZ,-0.0
973,Combs la ville-FR,Olomouc-CZ,-0.0
974,Combs la ville-FR,PZ 67 (Speyer)-DE,-0.0
975,Combs la ville-FR,PZ 50 (Köln)-DE,-0.0
976,Combs la ville-FR,PZ 04 (Radefeld/Leipzig)-DE,-0.0
