,0,1,2,3
6845,Bettembourg-LU,Portlaoise-IE,2 Swap Bodies,0
6846,Bettembourg-LU,Portlaoise-IE,Swap Body,0
6847,Bettembourg-LU,Portlaoise-IE,Trailer,0
6848,Bettembourg-LU,Portlaoise-IE,Van,0
6849,Bettembourg-LU,Portlaoise-IE,Co-loading,0
6850,Bettembourg-LU,Dublin-IE,2 Swap Bodies,0
6851,Bettembourg-LU,Dublin-IE,Swap Body,0
6852,Bettembourg-LU,Dublin-IE,Trailer,0
6853,Bettembourg-LU,Dublin-IE,Van,0
6854,Bettembourg-LU,Dublin-IE,Co-loading,0
6855,Bettembourg-LU,Kaunas-LT,2 Swap Bodies,0
6856,Bettembourg-LU,Kaunas-LT,Swap Body,0
6857,Bettembourg-LU,Kaunas-LT,Trailer,0
6858,Bettembourg-LU,Kaunas-LT,Van,0
6859,Bettembourg-LU,Kaunas-LT,Co-loading,0
6860,Bettembourg-LU,Lisboa-PT,2 Swap Bodies,0
6861,Bettembourg-LU,Lisboa-PT,Swap Body,0
6862,Bettembourg-LU,Lisboa-PT,Trailer,0
6863,Bettembourg-LU,Lisboa-PT,Van,0
6864,Bettembourg-LU,Lisboa-PT,Co-loading,0
6865,Bettembourg-LU,Göteborg-SE,2 Swap Bodies,0
6866,Bettembourg-LU,Göteborg-SE,Swap Body,0
6867,Bettembourg-LU,Göteborg-SE,Trailer,0
6868,Bettembourg-LU,Göteborg-SE,Van,0
6869,Bettembourg-LU,Göteborg-SE,Co-loading,0
6870,Bettembourg-LU,Stockholm - Västberga-SE,2 Swap Bodies,0
6871,Bettembourg-LU,Stockholm - Västberga-SE,Swap Body,0
6872,Bettembourg-LU,Stockholm - Västberga-SE,Trailer,0
6873,Bettembourg-LU,Stockholm - Västberga-SE,Van,0
6874,Bettembourg-LU,Stockholm - Västberga-SE,Co-loading,0
6875,Bettembourg-LU,Helsingborg-SE,2 Swap Bodies,0
6876,Bettembourg-LU,Helsingborg-SE,Swap Body,0
6877,Bettembourg-LU,Helsingborg-SE,Trailer,0
6878,Bettembourg-LU,Helsingborg-SE,Van,0
6879,Bettembourg-LU,Helsingborg-SE,Co-loading,0
6880,Bettembourg-LU,Arlöv-SE,2 Swap Bodies,0
6881,Bettembourg-LU,Arlöv-SE,Swap Body,0
6882,Bettembourg-LU,Arlöv-SE,Trailer,0
6883,Bettembourg-LU,Arlöv-SE,Van,0
6884,Bettembourg-LU,Arlöv-SE,Co-loading,0
6885,Bettembourg-LU,Malmö-SE,2 Swap Bodies,0
6886,Bettembourg-LU,Malmö-SE,Swap Body,0
6887,Bettembourg-LU,Malmö-SE,Trailer,0
6888,Bettembourg-LU,Malmö-SE,Van,0
6889,Bettembourg-LU,Malmö-SE,Co-loading,0
6890,Bettembourg-LU,Ljubljana-SI,2 Swap Bodies,0
6891,Bettembourg-LU,Ljubljana-SI,Swap Body,0
6892,Bettembourg-LU,Ljubljana-SI,Trailer,0
6893,Bettembourg-LU,Ljubljana-SI,Van,1
6894,Bettembourg-LU,Ljubljana-SI,Co-loading,0
6895,Bettembourg-LU,Zilina- Strecno-SK,2 Swap Bodies,0
6896,Bettembourg-LU,Zilina- Strecno-SK,Swap Body,0
6897,Bettembourg-LU,Zilina- Strecno-SK,Trailer,0
6898,Bettembourg-LU,Zilina- Strecno-SK,Van,0
6899,Bettembourg-LU,Zilina- Strecno-SK,Co-loading,0
6900,Bettembourg-LU,Ivanka pri Dunaji-SK,2 Swap Bodies,0
6901,Bettembourg-LU,Ivanka pri Dunaji-SK,Swap Body,0
6902,Bettembourg-LU,Ivanka pri Dunaji-SK,Trailer,0
6903,Bettembourg-LU,Ivanka pri Dunaji-SK,Van,0
6904,Bettembourg-LU,Ivanka pri Dunaji-SK,Co-loading,0
6905,Bettembourg-LU,Brüssel-BE,2 Swap Bodies,0
6906,Bettembourg-LU,Brüssel-BE,Swap Body,0
6907,Bettembourg-LU,Brüssel-BE,Trailer,0
6908,Bettembourg-LU,Brüssel-BE,Van,0
6909,Bettembourg-LU,Brüssel-BE,Co-loading,0
6910,Bettembourg-LU,Oslo-NO,2 Swap Bodies,0
6911,Bettembourg-LU,Oslo-NO,Swap Body,0
6912,Bettembourg-LU,Oslo-NO,Trailer,0
6913,Bettembourg-LU,Oslo-NO,Van,0
6914,Bettembourg-LU,Oslo-NO,Co-loading,0
6915,Bettembourg-LU,Oradea-RO,2 Swap Bodies,0
6916,Bettembourg-LU,Oradea-RO,Swap Body,0
6917,Bettembourg-LU,Oradea-RO,Trailer,0
6918,Bettembourg-LU,Oradea-RO,Van,0
6919,Bettembourg-LU,Oradea-RO,Co-loading,0
6920,Oslo-NO,Brno-CZ,2 Swap Bodies,0
6921,Oslo-NO,Brno-CZ,Swap Body,0
6922,Oslo-NO,Brno-CZ,Trailer,0
6923,Oslo-NO,Brno-CZ,Van,0
6924,Oslo-NO,Brno-CZ,Co-loading,0
6925,Oslo-NO,Ostrava-CZ,2 Swap Bodies,0
6926,Oslo-NO,Ostrava-CZ,Swap Body,0
6927,Oslo-NO,Ostrava-CZ,Trailer,0
6928,Oslo-NO,Ostrava-CZ,Van,0
6929,Oslo-NO,Ostrava-CZ,Co-loading,0
6930,Oslo-NO,Krupka 1-CZ,2 Swap Bodies,0
6931,Oslo-NO,Krupka 1-CZ,Swap Body,0
6932,Oslo-NO,Krupka 1-CZ,Trailer,0
6933,Oslo-NO,Krupka 1-CZ,Van,0
6934,Oslo-NO,Krupka 1-CZ,Co-loading,0
6935,Oslo-NO,Plzen 1-CZ,2 Swap Bodies,0
6936,Oslo-NO,Plzen 1-CZ,Swap Body,0
6937,Oslo-NO,Plzen 1-CZ,Trailer,0
6938,Oslo-NO,Plzen 1-CZ,Van,0
6939,Oslo-NO,Plzen 1-CZ,Co-loading,0
6940,Oslo-NO,Hradec Kralove - Brezhrad-CZ,2 Swap Bodies,0
6941,Oslo-NO,Hradec Kralove - Brezhrad-CZ,Swap Body,0
6942,Oslo-NO,Hradec Kralove - Brezhrad-CZ,Trailer,0
6943,Oslo-NO,Hradec Kralove - Brezhrad-CZ,Van,0
6944,Oslo-NO,Hradec Kralove - Brezhrad-CZ,Co-loading,0
6945,Oslo-NO,Ricany -CZ,2 Swap Bodies,0
6946,Oslo-NO,Ricany -CZ,Swap Body,0
6947,Oslo-NO,Ricany -CZ,Trailer,0
6948,Oslo-NO,Ricany -CZ,Van,0
6949,Oslo-NO,Ricany -CZ,Co-loading,0
6950,Oslo-NO,Zlin-CZ,2 Swap Bodies,0
6951,Oslo-NO,Zlin-CZ,Swap Body,0
6952,Oslo-NO,Zlin-CZ,Trailer,0
6953,Oslo-NO,Zlin-CZ,Van,0
6954,Oslo-NO,Zlin-CZ,Co-loading,0
6955,Oslo-NO,Olomouc-CZ,2 Swap Bodies,0
6956,Oslo-NO,Olomouc-CZ,Swap Body,0
6957,Oslo-NO,Olomouc-CZ,Trailer,0
6958,Oslo-NO,Olomouc-CZ,Van,0
6959,Oslo-NO,Olomouc-CZ,Co-loading,0
6960,Oslo-NO,PZ 67 (Speyer)-DE,2 Swap Bodies,0
6961,Oslo-NO,PZ 67 (Speyer)-DE,Swap Body,0
6962,Oslo-NO,PZ 67 (Speyer)-DE,Trailer,0
6963,Oslo-NO,PZ 67 (Speyer)-DE,Van,0
6964,Oslo-NO,PZ 67 (Speyer)-DE,Co-loading,0
6965,Oslo-NO,PZ 50 (Köln)-DE,2 Swap Bodies,0
6966,Oslo-NO,PZ 50 (Köln)-DE,Swap Body,0
6967,Oslo-NO,PZ 50 (Köln)-DE,Trailer,0
6968,Oslo-NO,PZ 50 (Köln)-DE,Van,0
6969,Oslo-NO,PZ 50 (Köln)-DE,Co-loading,0
6970,Oslo-NO,PZ 04 (Radefeld/Leipzig)-DE,2 Swap Bodies,0
6971,Oslo-NO,PZ 04 (Radefeld/Leipzig)-DE,Swap Body,0
6972,Oslo-NO,PZ 04 (Radefeld/Leipzig)-DE,Trailer,0
6973,Oslo-NO,PZ 04 (Radefeld/Leipzig)-DE,Van,0
6974,Oslo-NO,PZ 04 (Radefeld/Leipzig)-DE,Co-loading,0
6975,Oslo-NO,PZ 90 (Feucht/Nürnberg)-DE,2 Swap Bodies,0
6976,Oslo-NO,PZ 90 (Feucht/Nürnberg)-DE,Swap Body,0
6977,Oslo-NO,PZ 90 (Feucht/Nürnberg)-DE,Trailer,0
6978,Oslo-NO,PZ 90 (Feucht/Nürnberg)-DE,Van,0
6979,Oslo-NO,PZ 90 (Feucht/Nürnberg)-DE,Co-loading,0
6980,Oslo-NO,PZ 77 (Lahr)-DE,2 Swap Bodies,0
6981,Oslo-NO,PZ 77 (Lahr)-DE,Swap Body,0
6982,Oslo-NO,PZ 77 (Lahr)-DE,Trailer,0
6983,Oslo-NO,PZ 77 (Lahr)-DE,Van,0
6984,Oslo-NO,PZ 77 (Lahr)-DE,Co-loading,0
6985,Oslo-NO,PZ 93 (Regensburg)-DE,2 Swap Bodies,0
6986,Oslo-NO,PZ 93 (Regensburg)-DE,Swap Body,0
6987,Oslo-NO,PZ 93 (Regensburg)-DE,Trailer,0
6988,Oslo-NO,PZ 93 (Regensburg)-DE,Van,0
6989,Oslo-NO,PZ 93 (Regensburg)-DE,Co-loading,0
6990,Oslo-NO,PZ 21 (Hamburg)-DE,2 Swap Bodies,0
6991,Oslo-NO,PZ 21 (Hamburg)-DE,Swap Body,0
6992,Oslo-NO,PZ 21 (Hamburg)-DE,Trailer,0
6993,Oslo-NO,PZ 21 (Hamburg)-DE,Van,0
6994,Oslo-NO,PZ 21 (Hamburg)-DE,Co-loading,0
6995,Oslo-NO,PZ 46 (Dorsten)-DE,2 Swap Bodies,0
6996,Oslo-NO,PZ 46 (Dorsten)-DE,Swap Body,0
6997,Oslo-NO,PZ 46 (Dorsten)-DE,Trailer,0
6998,Oslo-NO,PZ 46 (Dorsten)-DE,Van,0
6999,Oslo-NO,PZ 46 (Dorsten)-DE,Co-loading,0
7000,Oslo-NO,PZ 58 (Hagen)-DE,2 Swap Bodies,0
7001,Oslo-NO,PZ 58 (Hagen)-DE,Swap Body,0
7002,Oslo-NO,PZ 58 (Hagen)-DE,Trailer,0
7003,Oslo-NO,PZ 58 (Hagen)-DE,Van,0
7004,Oslo-NO,PZ 58 (Hagen)-DE,Co-loading,0
7005,Oslo-NO,PZ 08 (Neumark)-DE,2 Swap Bodies,0
7006,Oslo-NO,PZ 08 (Neumark)-DE,Swap Body,0
7007,Oslo-NO,PZ 08 (Neumark)-DE,Trailer,0
7008,Oslo-NO,PZ 08 (Neumark)-DE,Van,0
7009,Oslo-NO,PZ 08 (Neumark)-DE,Co-loading,0
7010,Oslo-NO,PZ 47 (Krefeld)-DE,2 Swap Bodies,0
7011,Oslo-NO,PZ 47 (Krefeld)-DE,Swap Body,0
7012,Oslo-NO,PZ 47 (Krefeld)-DE,Trailer,0
7013,Oslo-NO,PZ 47 (Krefeld)-DE,Van,0
7014,Oslo-NO,PZ 47 (Krefeld)-DE,Co-loading,0
7015,Oslo-NO,PZ 15 (Rüdersdorf)-DE,2 Swap Bodies,0
7016,Oslo-NO,PZ 15 (Rüdersdorf)-DE,Swap Body,0
7017,Oslo-NO,PZ 15 (Rüdersdorf)-DE,Trailer,0
7018,Oslo-NO,PZ 15 (Rüdersdorf)-DE,Van,0
7019,Oslo-NO,PZ 15 (Rüdersdorf)-DE,Co-loading,0
7020,Oslo-NO,PZ 24 (Neumünster)-DE,2 Swap Bodies,0
7021,Oslo-NO,PZ 24 (Neumünster)-DE,Swap Body,0
7022,Oslo-NO,PZ 24 (Neumünster)-DE,Trailer,0
7023,Oslo-NO,PZ 24 (Neumünster)-DE,Van,0
7024,Oslo-NO,PZ 24 (Neumünster)-DE,Co-loading,0
7025,Oslo-NO,PZ 44 (Bochum) [im Bau]-DE,2 Swap Bodies,0
7026,Oslo-NO,PZ 44 (Bochum) [im Bau]-DE,Swap Body,0
7027,Oslo-NO,PZ 44 (Bochum) [im Bau]-DE,Trailer,0
7028,Oslo-NO,PZ 44 (Bochum) [im Bau]-DE,Van,0
7029,Oslo-NO,PZ 44 (Bochum) [im Bau]-DE,Co-loading,0
7030,Oslo-NO,Eindhoven-Noord-NL,2 Swap Bodies,0
7031,Oslo-NO,Eindhoven-Noord-NL,Swap Body,0
7032,Oslo-NO,Eindhoven-Noord-NL,Trailer,0
7033,Oslo-NO,Eindhoven-Noord-NL,Van,0
7034,Oslo-NO,Eindhoven-Noord-NL,Co-loading,0
7035,Oslo-NO,Zaltbommel-NL,2 Swap Bodies,0
7036,Oslo-NO,Zaltbommel-NL,Swap Body,0
7037,Oslo-NO,Zaltbommel-NL,Trailer,0
7038,Oslo-NO,Zaltbommel-NL,Van,0
7039,Oslo-NO,Zaltbommel-NL,Co-loading,0
7040,Oslo-NO,Suwałki (Ełk)-PL,2 Swap Bodies,0
7041,Oslo-NO,Suwałki (Ełk)-PL,Swap Body,0
7042,Oslo-NO,Suwałki (Ełk)-PL,Trailer,0
7043,Oslo-NO,Suwałki (Ełk)-PL,Van,0
7044,Oslo-NO,Suwałki (Ełk)-PL,Co-loading,0
7045,Oslo-NO,Poznań-PL,2 Swap Bodies,0
7046,Oslo-NO,Poznań-PL,Swap Body,0
7047,Oslo-NO,Poznań-PL,Trailer,0
7048,Oslo-NO,Poznań-PL,Van,0
7049,Oslo-NO,Poznań-PL,Co-loading,0
7050,Oslo-NO,Zabrze-PL,2 Swap Bodies,0
7051,Oslo-NO,Zabrze-PL,Swap Body,0
7052,Oslo-NO,Zabrze-PL,Trailer,0
7053,Oslo-NO,Zabrze-PL,Van,0
7054,Oslo-NO,Zabrze-PL,Co-loading,0
7055,Oslo-NO,Koninko-PL,2 Swap Bodies,0
7056,Oslo-NO,Koninko-PL,Swap Body,0
7057,Oslo-NO,Koninko-PL,Trailer,0
7058,Oslo-NO,Koninko-PL,Van,0
7059,Oslo-NO,Koninko-PL,Co-loading,0
7060,Oslo-NO,Wrocław-PL,2 Swap Bodies,0
7061,Oslo-NO,Wrocław-PL,Swap Body,0
7062,Oslo-NO,Wrocław-PL,Trailer,0
7063,Oslo-NO,Wrocław-PL,Van,0
7064,Oslo-NO,Wrocław-PL,Co-loading,0
7065,Oslo-NO,Bydgoszcz (Solec Kujawski)-PL,2 Swap Bodies,0
7066,Oslo-NO,Bydgoszcz (Solec Kujawski)-PL,Swap Body,0
7067,Oslo-NO,Bydgoszcz (Solec Kujawski)-PL,Trailer,0
7068,Oslo-NO,Bydgoszcz (Solec Kujawski)-PL,Van,0
7069,Oslo-NO,Bydgoszcz (Solec Kujawski)-PL,Co-loading,0
7070,Oslo-NO,Hub Wien I-AT,2 Swap Bodies,0
7071,Oslo-NO,Hub Wien I-AT,Swap Body,0
7072,Oslo-NO,Hub Wien I-AT,Trailer,0
7073,Oslo-NO,Hub Wien I-AT,Van,0
7074,Oslo-NO,Hub Wien I-AT,Co-loading,0
7075,Oslo-NO,Hub Wien II-AT,2 Swap Bodies,0
7076,Oslo-NO,Hub Wien II-AT,Swap Body,0
7077,Oslo-NO,Hub Wien II-AT,Trailer,0
7078,Oslo-NO,Hub Wien II-AT,Van,0
7079,Oslo-NO,Hub Wien II-AT,Co-loading,0
7080,Oslo-NO,Hub Graz-AT,2 Swap Bodies,0
7081,Oslo-NO,Hub Graz-AT,Swap Body,0
7082,Oslo-NO,Hub Graz-AT,Trailer,0
7083,Oslo-NO,Hub Graz-AT,Van,0
7084,Oslo-NO,Hub Graz-AT,Co-loading,0
7085,Oslo-NO,Hagenbrunn-AT,2 Swap Bodies,0
7086,Oslo-NO,Hagenbrunn-AT,Swap Body,0
7087,Oslo-NO,Hagenbrunn-AT,Trailer,0
7088,Oslo-NO,Hagenbrunn-AT,Van,0
7089,Oslo-NO,Hagenbrunn-AT,Co-loading,0
7090,Oslo-NO,Allhaming-AT,2 Swap Bodies,0
7091,Oslo-NO,Allhaming-AT,Swap Body,0
7092,Oslo-NO,Allhaming-AT,Trailer,0
7093,Oslo-NO,Allhaming-AT,Van,0
7094,Oslo-NO,Allhaming-AT,Co-loading,0
7095,Oslo-NO,Enns-AT,2 Swap Bodies,0
7096,Oslo-NO,Enns-AT,Swap Body,0
7097,Oslo-NO,Enns-AT,Trailer,0
7098,Oslo-NO,Enns-AT,Van,0
7099,Oslo-NO,Enns-AT,Co-loading,0
7100,Oslo-NO,Wernberg-AT,2 Swap Bodies,0
7101,Oslo-NO,Wernberg-AT,Swap Body,0
7102,Oslo-NO,Wernberg-AT,Trailer,0
7103,Oslo-NO,Wernberg-AT,Van,0
7104,Oslo-NO,Wernberg-AT,Co-loading,0
7105,Oslo-NO,Wals-AT,2 Swap Bodies,0
7106,Oslo-NO,Wals-AT,Swap Body,0
7107,Oslo-NO,Wals-AT,Trailer,0
7108,Oslo-NO,Wals-AT,Van,0
7109,Oslo-NO,Wals-AT,Co-loading,0
7110,Oslo-NO,Hall in Tirol-AT,2 Swap Bodies,0
7111,Oslo-NO,Hall in Tirol-AT,Swap Body,0
7112,Oslo-NO,Hall in Tirol-AT,Trailer,0
7113,Oslo-NO,Hall in Tirol-AT,Van,0
7114,Oslo-NO,Hall in Tirol-AT,Co-loading,0
7115,Oslo-NO,Liesing-AT,2 Swap Bodies,0
7116,Oslo-NO,Liesing-AT,Swap Body,0
7117,Oslo-NO,Liesing-AT,Trailer,0
7118,Oslo-NO,Liesing-AT,Van,0
7119,Oslo-NO,Liesing-AT,Co-loading,0
7120,Oslo-NO,Wundschuh-AT,2 Swap Bodies,0
7121,Oslo-NO,Wundschuh-AT,Swap Body,0
7122,Oslo-NO,Wundschuh-AT,Trailer,0
7123,Oslo-NO,Wundschuh-AT,Van,0
7124,Oslo-NO,Wundschuh-AT,Co-loading,0
7125,Oslo-NO,Sofia-BG,2 Swap Bodies,0
7126,Oslo-NO,Sofia-BG,Swap Body,0
7127,Oslo-NO,Sofia-BG,Trailer,0
7128,Oslo-NO,Sofia-BG,Van,0
7129,Oslo-NO,Sofia-BG,Co-loading,0
7130,Oslo-NO,Kolding-DK,2 Swap Bodies,0
7131,Oslo-NO,Kolding-DK,Swap Body,0
7132,Oslo-NO,Kolding-DK,Trailer,0
7133,Oslo-NO,Kolding-DK,Van,0
7134,Oslo-NO,Kolding-DK,Co-loading,0
7135,Oslo-NO,Barcelona-ES,2 Swap Bodies,0
7136,Oslo-NO,Barcelona-ES,Swap Body,0
7137,Oslo-NO,Barcelona-ES,Trailer,0
7138,Oslo-NO,Barcelona-ES,Van,0
7139,Oslo-NO,Barcelona-ES,Co-loading,0
7140,Oslo-NO,Madrid-ES,2 Swap Bodies,0
7141,Oslo-NO,Madrid-ES,Swap Body,0
7142,Oslo-NO,Madrid-ES,Trailer,0
7143,Oslo-NO,Madrid-ES,Van,0
7144,Oslo-NO,Madrid-ES,Co-loading,0
7145,Oslo-NO,Araba (Vitoria)-ES,2 Swap Bodies,0
7146,Oslo-NO,Araba (Vitoria)-ES,Swap Body,0
7147,Oslo-NO,Araba (Vitoria)-ES,Trailer,0
7148,Oslo-NO,Araba (Vitoria)-ES,Van,0
7149,Oslo-NO,Araba (Vitoria)-ES,Co-loading,0
7150,Oslo-NO,Lieto (Turku)-FL,2 Swap Bodies,0
7151,Oslo-NO,Lieto (Turku)-FL,Swap Body,0
7152,Oslo-NO,Lieto (Turku)-FL,Trailer,0
7153,Oslo-NO,Lieto (Turku)-FL,Van,0
7154,Oslo-NO,Lieto (Turku)-FL,Co-loading,0
7155,Oslo-NO,Vantaa (Helsinki)-FL,2 Swap Bodies,0
7156,Oslo-NO,Vantaa (Helsinki)-FL,Swap Body,0
7157,Oslo-NO,Vantaa (Helsinki)-FL,Trailer,0
7158,Oslo-NO,Vantaa (Helsinki)-FL,Van,0
7159,Oslo-NO,Vantaa (Helsinki)-FL,Co-loading,0
7160,Oslo-NO,Combs la ville-FR,2 Swap Bodies,0
7161,Oslo-NO,Combs la ville-FR,Swap Body,0
7162,Oslo-NO,Combs la ville-FR,Trailer,0
7163,Oslo-NO,Combs la ville-FR,Van,0
7164,Oslo-NO,Combs la ville-FR,Co-loading,0
7165,Oslo-NO,Slough-GB,2 Swap Bodies,0
7166,Oslo-NO,Slough-GB,Swap Body,0
7167,Oslo-NO,Slough-GB,Trailer,0
7168,Oslo-NO,Slough-GB,Van,0
7169,Oslo-NO,Slough-GB,Co-loading,0
7170,Oslo-NO,Ryton Gateway-GB,2 Swap Bodies,0
7171,Oslo-NO,Ryton Gateway-GB,Swap Body,0
7172,Oslo-NO,Ryton Gateway-GB,Trailer,0
7173,Oslo-NO,Ryton Gateway-GB,Van,0
7174,Oslo-NO,Ryton Gateway-GB,Co-loading,0
7175,Oslo-NO,Spata-GR,2 Swap Bodies,0
7176,Oslo-NO,Spata-GR,Swap Body,0
7177,Oslo-NO,Spata-GR,Trailer,0
7178,Oslo-NO,Spata-GR,Van,0
7179,Oslo-NO,Spata-GR,Co-loading,0
7180,Oslo-NO,Zagreb-HR,2 Swap Bodies,0
7181,Oslo-NO,Zagreb-HR,Swap Body,0
7182,Oslo-NO,Zagreb-HR,Trailer,0
7183,Oslo-NO,Zagreb-HR,Van,0
7184,Oslo-NO,Zagreb-HR,Co-loading,0
7185,Oslo-NO,Budapest OLK-HU,2 Swap Bodies,0
7186,Oslo-NO,Budapest OLK-HU,Swap Body,0
7187,Oslo-NO,Budapest OLK-HU,Trailer,0
7188,Oslo-NO,Budapest OLK-HU,Van,0
7189,Oslo-NO,Budapest OLK-HU,Co-loading,0
7190,Oslo-NO,Budapest NPKK (OE)-HU,2 Swap Bodies,0
7191,Oslo-NO,Budapest NPKK (OE)-HU,Swap Body,0
7192,Oslo-NO,Budapest NPKK (OE)-HU,Trailer,0
7193,Oslo-NO,Budapest NPKK (OE)-HU,Van,0
7194,Oslo-NO,Budapest NPKK (OE)-HU,Co-loading,0
7195,Oslo-NO,Portlaoise-IE,2 Swap Bodies,0
7196,Oslo-NO,Portlaoise-IE,Swap Body,0
7197,Oslo-NO,Portlaoise-IE,Trailer,0
7198,Oslo-NO,Portlaoise-IE,Van,0
7199,Oslo-NO,Portlaoise-IE,Co-loading,0
7200,Oslo-NO,Dublin-IE,2 Swap Bodies,0
7201,Oslo-NO,Dublin-IE,Swap Body,0
7202,Oslo-NO,Dublin-IE,Trailer,0
7203,Oslo-NO,Dublin-IE,Van,0
7204,Oslo-NO,Dublin-IE,Co-loading,0
7205,Oslo-NO,Kaunas-LT,2 Swap Bodies,0
7206,Oslo-NO,Kaunas-LT,Swap Body,0
7207,Oslo-NO,Kaunas-LT,Trailer,0
7208,Oslo-NO,Kaunas-LT,Van,0
7209,Oslo-NO,Kaunas-LT,Co-loading,0
7210,Oslo-NO,Lisboa-PT,2 Swap Bodies,0
7211,Oslo-NO,Lisboa-PT,Swap Body,0
7212,Oslo-NO,Lisboa-PT,Trailer,0
7213,Oslo-NO,Lisboa-PT,Van,0
7214,Oslo-NO,Lisboa-PT,Co-loading,0
7215,Oslo-NO,Göteborg-SE,2 Swap Bodies,0
7216,Oslo-NO,Göteborg-SE,Swap Body,0
7217,Oslo-NO,Göteborg-SE,Trailer,0
7218,Oslo-NO,Göteborg-SE,Van,0
7219,Oslo-NO,Göteborg-SE,Co-loading,0
7220,Oslo-NO,Stockholm - Västberga-SE,2 Swap Bodies,0
7221,Oslo-NO,Stockholm - Västberga-SE,Swap Body,0
7222,Oslo-NO,Stockholm - Västberga-SE,Trailer,0
7223,Oslo-NO,Stockholm - Västberga-SE,Van,0
7224,Oslo-NO,Stockholm - Västberga-SE,Co-loading,0
7225,Oslo-NO,Helsingborg-SE,2 Swap Bodies,0
7226,Oslo-NO,Helsingborg-SE,Swap Body,0
7227,Oslo-NO,Helsingborg-SE,Trailer,0
7228,Oslo-NO,Helsingborg-SE,Van,0
7229,Oslo-NO,Helsingborg-SE,Co-loading,0
7230,Oslo-NO,Arlöv-SE,2 Swap Bodies,0
7231,Oslo-NO,Arlöv-SE,Swap Body,0
7232,Oslo-NO,Arlöv-SE,Trailer,0
7233,Oslo-NO,Arlöv-SE,Van,0
7234,Oslo-NO,Arlöv-SE,Co-loading,0
7235,Oslo-NO,Malmö-SE,2 Swap Bodies,0
7236,Oslo-NO,Malmö-SE,Swap Body,0
7237,Oslo-NO,Malmö-SE,Trailer,0
7238,Oslo-NO,Malmö-SE,Van,0
7239,Oslo-NO,Malmö-SE,Co-loading,0
7240,Oslo-NO,Ljubljana-SI,2 Swap Bodies,0
7241,Oslo-NO,Ljubljana-SI,Swap Body,0
7242,Oslo-NO,Ljubljana-SI,Trailer,0
7243,Oslo-NO,Ljubljana-SI,Van,0
7244,Oslo-NO,Ljubljana-SI,Co-loading,0
7245,Oslo-NO,Zilina- Strecno-SK,2 Swap Bodies,0
7246,Oslo-NO,Zilina- Strecno-SK,Swap Body,0
7247,Oslo-NO,Zilina- Strecno-SK,Trailer,0
7248,Oslo-NO,Zilina- Strecno-SK,Van,0
7249,Oslo-NO,Zilina- Strecno-SK,Co-loading,0
7250,Oslo-NO,Ivanka pri Dunaji-SK,2 Swap Bodies,0
7251,Oslo-NO,Ivanka pri Dunaji-SK,Swap Body,0
7252,Oslo-NO,Ivanka pri Dunaji-SK,Trailer,0
7253,Oslo-NO,Ivanka pri Dunaji-SK,Van,0
7254,Oslo-NO,Ivanka pri Dunaji-SK,Co-loading,0
7255,Oslo-NO,Brüssel-BE,2 Swap Bodies,0
7256,Oslo-NO,Brüssel-BE,Swap Body,0
7257,Oslo-NO,Brüssel-BE,Trailer,0
7258,Oslo-NO,Brüssel-BE,Van,0
7259,Oslo-NO,Brüssel-BE,Co-loading,0
7260,Oslo-NO,Bettembourg-LU,2 Swap Bodies,0
7261,Oslo-NO,Bettembourg-LU,Swap Body,0
7262,Oslo-NO,Bettembourg-LU,Trailer,0
7263,Oslo-NO,Bettembourg-LU,Van,0
7264,Oslo-NO,Bettembourg-LU,Co-loading,0
7265,Oslo-NO,Oradea-RO,2 Swap Bodies,0
7266,Oslo-NO,Oradea-RO,Swap Body,0
7267,Oslo-NO,Oradea-RO,Trailer,0
7268,Oslo-NO,Oradea-RO,Van,0
7269,Oslo-NO,Oradea-RO,Co-loading,0
7270,Oradea-RO,Brno-CZ,2 Swap Bodies,0
7271,Oradea-RO,Brno-CZ,Swap Body,0
7272,Oradea-RO,Brno-CZ,Trailer,0
7273,Oradea-RO,Brno-CZ,Van,0
7274,Oradea-RO,Brno-CZ,Co-loading,0
7275,Oradea-RO,Ostrava-CZ,2 Swap Bodies,0
7276,Oradea-RO,Ostrava-CZ,Swap Body,0
7277,Oradea-RO,Ostrava-CZ,Trailer,0
7278,Oradea-RO,Ostrava-CZ,Van,0
7279,Oradea-RO,Ostrava-CZ,Co-loading,0
7280,Oradea-RO,Krupka 1-CZ,2 Swap Bodies,0
7281,Oradea-RO,Krupka 1-CZ,Swap Body,0
7282,Oradea-RO,Krupka 1-CZ,Trailer,0
7283,Oradea-RO,Krupka 1-CZ,Van,0
7284,Oradea-RO,Krupka 1-CZ,Co-loading,0
7285,Oradea-RO,Plzen 1-CZ,2 Swap Bodies,0
7286,Oradea-RO,Plzen 1-CZ,Swap Body,0
7287,Oradea-RO,Plzen 1-CZ,Trailer,0
7288,Oradea-RO,Plzen 1-CZ,Van,0
7289,Oradea-RO,Plzen 1-CZ,Co-loading,0
7290,Oradea-RO,Hradec Kralove - Brezhrad-CZ,2 Swap Bodies,0
7291,Oradea-RO,Hradec Kralove - Brezhrad-CZ,Swap Body,0
7292,Oradea-RO,Hradec Kralove - Brezhrad-CZ,Trailer,0
7293,Oradea-RO,Hradec Kralove - Brezhrad-CZ,Van,0
7294,Oradea-RO,Hradec Kralove - Brezhrad-CZ,Co-loading,0
